area_type,location,total_sqft,bath,balcony,price,bhk,price_per_sqft,total_rooms
Super built-up  Area,Other,1460.0,2.0,2.0,87.0,3.0,5958.904109589041,5.0
Super built-up  Area,Chandapura,1345.0,2.0,2.0,39.5,3.0,2936.8029739776953,5.0
Super built-up  Area,Panathur,980.0,2.0,1.0,57.0,2.0,5816.326530612245,4.0
Built-up  Area,Kudlu Gate,1164.0,2.0,2.0,75.0,2.0,6443.298969072165,4.0
Super built-up  Area,Subramanyapura,929.0,1.0,2.0,51.0,2.0,5489.773950484392,3.0
Built-up  Area,Kundalahalli,1065.0,2.0,1.0,70.0,2.0,6572.769953051643,4.0
Super built-up  Area,Budigere,1172.0,2.0,0.0,56.725,2.0,4840.017064846416,4.0
Super built-up  Area,Other,3000.0,3.0,1.0,265.0,3.0,8833.333333333334,6.0
Super built-up  Area,Electronic City,1020.0,2.0,1.0,30.27,2.0,2967.6470588235293,4.0
Super built-up  Area,Gunjur,1362.0,3.0,1.0,62.63,3.0,4598.384728340676,6.0
Super built-up  Area,Yeshwanthpur,672.0,1.0,1.0,36.85,1.0,5483.630952380952,2.0
Super built-up  Area,Brookefield,1746.0,3.0,3.0,115.0,3.0,6586.483390607102,6.0
Super built-up  Area,Harlur,1532.0,2.0,1.0,65.0,2.0,4242.819843342037,4.0
Super built-up  Area,Other,1200.0,2.0,2.0,120.0,3.0,10000.0,5.0
Super built-up  Area,Other,1250.0,2.0,2.0,65.0,2.0,5200.0,4.0
Super built-up  Area,Thanisandra,1188.0,2.0,1.0,39.0,2.0,3282.8282828282827,4.0
Built-up  Area,Whitefield,3565.0,4.0,0.0,218.0,4.0,6115.007012622721,8.0
Super built-up  Area,Marathahalli,1170.0,2.0,2.0,85.0,2.0,7264.957264957265,4.0
Super built-up  Area,Other,1800.0,3.0,2.0,150.0,3.0,8333.333333333334,6.0
Plot  Area,Other,1000.0,2.0,1.0,35.0,2.0,3500.0,4.0
Plot  Area,Cooke Town,2600.0,3.0,1.0,375.0,3.0,14423.076923076924,6.0
Super built-up  Area,Kasturi Nagar,2507.0,4.0,2.0,155.0,4.0,6182.688472277623,8.0
Super built-up  Area,Babusapalaya,1061.0,2.0,1.0,34.0,2.0,3204.5240339302545,4.0
Super built-up  Area,KR Puram,1290.0,2.0,2.0,69.0,2.0,5348.837209302325,4.0
Super built-up  Area,Sarjapur,1200.0,2.0,1.0,42.6,2.0,3550.0,4.0
Super built-up  Area,Bharathi Nagar,1120.0,2.0,2.0,39.29,2.0,3508.035714285714,4.0
Super built-up  Area,Electronic City,418.0,1.0,1.0,12.0,1.0,2870.813397129187,2.0
Super built-up  Area,Sarjapur,1333.0,3.0,1.0,50.0,3.0,3750.9377344336085,6.0
Super built-up  Area,Thanisandra,747.0,1.0,0.0,34.355,1.0,4599.062918340026,2.0
Super built-up  Area,Koramangala,1700.0,3.0,3.0,250.0,3.0,14705.882352941177,6.0
Super built-up  Area,Thanisandra,2030.0,4.0,1.0,125.0,3.0,6157.635467980295,7.0
Super built-up  Area,Balagere,1012.0,2.0,1.0,70.0,2.0,6916.99604743083,4.0
Carpet  Area,Kudlu,1245.0,2.0,1.0,60.0,3.0,4819.277108433735,5.0
Super built-up  Area,7th Phase JP Nagar,1765.0,3.0,2.0,118.0,3.0,6685.552407932011,6.0
Super built-up  Area,Gottigere,1110.0,2.0,2.0,36.25,2.0,3265.765765765766,4.0
Built-up  Area,Other,967.0,2.0,1.0,47.8,2.0,4943.1230610134435,4.0
Super built-up  Area,Sarjapur,1044.0,2.0,2.0,36.0,2.0,3448.2758620689656,4.0
Super built-up  Area,Brookefield,1518.0,3.0,3.0,80.0,3.0,5270.092226613966,6.0
Super built-up  Area,KR Puram,1300.0,2.0,2.0,57.0,3.0,4384.615384615385,5.0
Super built-up  Area,Other,1798.0,3.0,3.0,73.0,3.0,4060.066740823137,6.0
Carpet  Area,KR Puram,866.28,2.0,0.0,36.38,2.0,4199.565960197628,4.0
Super built-up  Area,Whitefield,3410.0,5.0,3.0,253.0,4.0,7419.354838709677,9.0
Super built-up  Area,Singasandra,1179.0,2.0,2.0,56.0,2.0,4749.787955894826,4.0
Super built-up  Area,Rajaji Nagar,3600.0,5.0,2.0,510.0,5.0,14166.666666666666,10.0
Super built-up  Area,Other,2098.0,3.0,1.0,210.0,3.0,10009.532888465204,6.0
Super built-up  Area,Other,2400.0,3.0,1.0,270.0,3.0,11250.0,6.0
Built-up  Area,Haralur Road,1976.0,3.0,2.0,92.0,3.0,4655.87044534413,6.0
Built-up  Area,5th Phase JP Nagar,1190.0,2.0,2.0,61.8,2.0,5193.27731092437,4.0
Super built-up  Area,Other,1800.0,3.0,3.0,192.0,3.0,10666.666666666666,6.0
Super built-up  Area,Jakkur,1761.0,3.0,1.0,84.52,3.0,4799.545712663259,6.0
Super built-up  Area,Cooke Town,1700.0,3.0,3.0,120.0,3.0,7058.823529411765,6.0
Super built-up  Area,Electronic City,1128.0,2.0,1.0,64.8,2.0,5744.68085106383,4.0
Built-up  Area,Electronic City,1220.0,2.0,1.0,35.25,3.0,2889.344262295082,5.0
Super built-up  Area,Other,509.0,1.0,1.0,20.0,1.0,3929.2730844793714,2.0
Super built-up  Area,Ambedkar Nagar,1852.0,4.0,2.0,122.0,3.0,6587.473002159827,7.0
Super built-up  Area,Varthur,1045.0,2.0,1.0,40.65,2.0,3889.9521531100477,4.0
Super built-up  Area,Other,3535.0,4.0,2.0,215.0,4.0,6082.036775106082,8.0
Super built-up  Area,Other,1800.0,3.0,2.0,82.0,4.0,4555.555555555556,7.0
Super built-up  Area,Hebbal Kempapura,1436.0,2.0,2.0,75.0,3.0,5222.841225626741,5.0
Super built-up  Area,Other,1397.0,2.0,2.0,52.0,3.0,3722.2619899785254,5.0
Super built-up  Area,Kothanur,1140.0,2.0,2.0,56.0,2.0,4912.2807017543855,4.0
Super built-up  Area,Balagere,645.0,1.0,1.0,55.0,1.0,8527.131782945737,2.0
Plot  Area,Other,2350.0,5.0,2.0,325.0,5.0,13829.787234042553,10.0
Plot  Area,Nagarbhavi,1200.0,3.0,2.0,225.0,3.0,18750.0,6.0
Carpet  Area,Other,2050.0,3.0,2.0,135.0,3.0,6585.365853658536,6.0
Super built-up  Area,Sarjapur  Road,1335.0,2.0,1.0,95.0,2.0,7116.104868913858,4.0
Plot  Area,Other,2100.0,1.0,1.0,200.0,2.0,9523.809523809523,3.0
Super built-up  Area,Thanisandra,1140.0,2.0,1.0,59.0,2.0,5175.438596491228,4.0
Super built-up  Area,Hosakerehalli,2376.0,3.0,1.0,240.0,3.0,10101.0101010101,6.0
Super built-up  Area,Thanisandra,663.0,1.0,1.0,46.0,1.0,6938.15987933635,2.0
Super built-up  Area,Other,1276.0,2.0,0.0,146.0,2.0,11442.006269592477,4.0
Super built-up  Area,Kanakpura Road,1450.0,3.0,3.0,60.9,3.0,4200.0,6.0
Super built-up  Area,Kodichikkanahalli,1400.0,3.0,3.0,66.0,3.0,4714.285714285715,6.0
Super built-up  Area,Other,1339.0,2.0,1.0,53.56,2.0,4000.0,4.0
Built-up  Area,Electronic City,1220.0,2.0,1.0,35.23,3.0,2887.7049180327863,5.0
Built-up  Area,Malleshwaram,2200.0,3.0,2.0,275.0,3.0,12500.0,6.0
Built-up  Area,Other,1305.0,2.0,2.0,52.0,2.0,3984.6743295019155,4.0
Built-up  Area,Green Glen Layout,1740.0,3.0,3.0,80.0,3.0,4597.701149425287,6.0
Super built-up  Area,Anekal,680.0,1.0,1.0,21.0,2.0,3088.235294117647,3.0
Super built-up  Area,Bannerghatta Road,1154.0,2.0,2.0,47.0,2.0,4072.790294627383,4.0
Built-up  Area,Munnekollal,1200.0,2.0,2.0,40.0,2.0,3333.3333333333335,4.0
Super built-up  Area,Hennur,1155.0,2.0,2.0,54.5,2.0,4718.614718614718,4.0
Super built-up  Area,Sarjapur  Road,1525.0,2.0,3.0,63.0,3.0,4131.147540983607,5.0
Built-up  Area,Giri Nagar,600.0,1.0,1.0,125.0,1.0,20833.333333333332,2.0
Super built-up  Area,Hebbal,2470.0,5.0,2.0,192.0,4.0,7773.27935222672,9.0
Super built-up  Area,Padmanabhanagar,1100.0,2.0,1.0,60.0,2.0,5454.545454545455,4.0
Super built-up  Area,Hormavu,1250.0,2.0,2.0,65.0,2.0,5200.0,4.0
Super built-up  Area,Kothanur,1400.0,2.0,1.0,70.0,2.0,5000.0,4.0
Super built-up  Area,Other,1600.0,3.0,2.0,100.0,3.0,6250.0,6.0
Built-up  Area,Electronic City,1060.0,2.0,1.0,55.0,2.0,5188.679245283019,4.0
Super built-up  Area,Horamavu Banaswadi,1272.0,2.0,2.0,50.0,2.0,3930.817610062893,4.0
Super built-up  Area,Kanakpura Road,1296.0,2.0,2.0,105.0,2.0,8101.851851851852,4.0
Built-up  Area,Other,2100.0,3.0,2.0,280.0,4.0,13333.333333333334,7.0
Super built-up  Area,Karuna Nagar,1945.0,3.0,3.0,115.0,3.0,5912.596401028278,6.0
Super built-up  Area,Chandapura,1033.0,2.0,2.0,30.47,3.0,2949.6611810261375,5.0
Super built-up  Area,Other,2300.0,2.0,2.0,69.0,3.0,3000.0,5.0
Super built-up  Area,Other,1235.0,2.0,2.0,52.76,2.0,4272.064777327935,4.0
Super built-up  Area,Other,2100.0,3.0,1.0,270.0,3.0,12857.142857142857,6.0
Super built-up  Area,Other,850.0,2.0,1.0,42.5,2.0,5000.0,4.0
Super built-up  Area,Subramanyapura,1880.0,3.0,2.0,110.0,3.0,5851.063829787234,6.0
Super built-up  Area,1st Block Jayanagar,2450.0,4.0,2.0,368.0,4.0,15020.408163265307,8.0
Super built-up  Area,Kenchenahalli,1060.0,2.0,2.0,52.0,2.0,4905.66037735849,4.0
Super built-up  Area,Hennur Road,2041.0,3.0,3.0,138.0,3.0,6761.391474767271,6.0
Built-up  Area,Hulimavu,1050.0,2.0,2.0,125.0,2.0,11904.761904761905,4.0
Built-up  Area,Other,1150.0,2.0,1.0,39.0,2.0,3391.304347826087,4.0
Super built-up  Area,LB Shastri Nagar,1184.0,2.0,1.0,62.0,2.0,5236.486486486487,4.0
Built-up  Area,Sarjapur  Road,1680.0,3.0,2.0,126.0,3.0,7500.0,6.0
Super built-up  Area,Thanisandra,1411.0,3.0,2.0,100.0,3.0,7087.172218284904,6.0
Super built-up  Area,Kanakpura Road,900.0,2.0,2.0,41.0,2.0,4555.555555555556,4.0
Built-up  Area,Other,3500.0,4.0,3.0,320.0,4.0,9142.857142857143,8.0
Super built-up  Area,Thanisandra,1702.0,3.0,2.0,120.0,3.0,7050.5287896592245,6.0
Super built-up  Area,Yelahanka,1185.0,2.0,2.0,45.0,2.0,3797.46835443038,4.0
Super built-up  Area,Kanakpura Road,1300.0,3.0,1.0,64.0,3.0,4923.076923076923,6.0
Super built-up  Area,Other,1545.0,3.0,2.0,65.0,3.0,4207.119741100324,6.0
Super built-up  Area,6th Phase JP Nagar,1515.0,2.0,2.0,135.0,3.0,8910.89108910891,5.0
Super built-up  Area,Jigani,1300.0,3.0,3.0,55.0,3.0,4230.7692307692305,6.0
Super built-up  Area,JP Nagar,1107.0,2.0,1.0,57.0,2.0,5149.051490514905,4.0
Super built-up  Area,Old Madras Road,1720.0,3.0,2.0,106.0,3.0,6162.790697674419,6.0
Super built-up  Area,Other,1540.0,3.0,2.0,150.0,3.0,9740.25974025974,6.0
Super built-up  Area,Bannerghatta Road,1000.0,2.0,1.0,44.5,2.0,4450.0,4.0
Super built-up  Area,Electronic City,710.0,1.0,1.0,40.42,1.0,5692.957746478874,2.0
Built-up  Area,Other,3200.0,4.0,0.0,270.0,4.0,8437.5,8.0
Plot  Area,Other,900.0,2.0,2.0,160.0,2.0,17777.777777777777,4.0
Built-up  Area,Bannerghatta Road,1250.0,2.0,0.0,48.0,2.0,3840.0,4.0
Built-up  Area,Kaggadasapura,2400.0,4.0,3.0,130.0,5.0,5416.666666666667,9.0
Super built-up  Area,Hegde Nagar,1584.01,3.0,1.0,104.0,3.0,6565.615116066187,6.0
Plot  Area,Kammasandra,1200.0,6.0,3.0,60.0,4.0,5000.0,10.0
Super built-up  Area,Kaggadasapura,1485.0,2.0,2.0,70.0,3.0,4713.804713804714,5.0
Built-up  Area,Hennur Road,1100.0,2.0,1.0,78.0,3.0,7090.909090909091,5.0
Super built-up  Area,8th Phase JP Nagar,1245.0,2.0,1.0,59.0,2.0,4738.955823293173,4.0
Built-up  Area,Hennur Road,1880.0,4.0,0.0,154.0,4.0,8191.489361702128,8.0
Super built-up  Area,Frazer Town,2214.0,3.0,3.0,350.0,3.0,15808.491418247515,6.0
Built-up  Area,Other,1050.0,2.0,2.0,45.0,2.0,4285.714285714285,4.0
Super built-up  Area,Bannerghatta Road,1640.0,3.0,2.0,105.0,3.0,6402.4390243902435,6.0
Super built-up  Area,Other,1165.0,2.0,1.0,65.0,2.0,5579.399141630901,4.0
Built-up  Area,Kengeri Satellite Town,1110.0,2.0,1.0,43.0,2.0,3873.873873873874,4.0
Built-up  Area,Other,4000.0,4.0,2.0,630.0,4.0,15750.0,8.0
Built-up  Area,Uttarahalli,4500.0,4.0,0.0,150.0,4.0,3333.3333333333335,8.0
Plot  Area,Other,1200.0,1.0,0.0,42.0,2.0,3500.0,3.0
Super built-up  Area,Hennur Road,1232.0,2.0,1.0,69.61,2.0,5650.162337662337,4.0
Super built-up  Area,Jalahalli,1704.0,3.0,2.0,94.36,3.0,5537.55868544601,6.0
Built-up  Area,7th Phase JP Nagar,1275.0,2.0,2.0,88.0,3.0,6901.9607843137255,5.0
Super built-up  Area,Sarjapur  Road,1222.0,2.0,1.0,68.0,3.0,5564.648117839607,5.0
Super built-up  Area,Electronic City,1000.0,2.0,1.0,29.95,2.0,2995.0,4.0
Super built-up  Area,Yelahanka,1517.0,3.0,2.0,71.28,3.0,4698.7475280158205,6.0
Super built-up  Area,Horamavu Agara,1166.0,2.0,1.0,37.29,2.0,3198.1132075471696,4.0
Built-up  Area,Electronic City,870.0,2.0,2.0,24.0,2.0,2758.6206896551726,4.0
Super built-up  Area,5th Phase JP Nagar,4000.0,5.0,2.0,170.0,5.0,4250.0,10.0
Plot  Area,Rajaji Nagar,1350.0,4.0,1.0,230.0,4.0,17037.037037037036,8.0
Super built-up  Area,Yelahanka,3019.0,6.0,2.0,190.0,4.0,6293.474660483604,10.0
Super built-up  Area,Whitefield,1345.0,3.0,1.0,58.0,3.0,4312.267657992565,6.0
Plot  Area,Dommasandra,900.0,3.0,1.0,75.0,3.0,8333.333333333334,6.0
Super built-up  Area,EPIP Zone,3800.0,5.0,2.0,170.0,4.0,4473.684210526316,9.0
Super built-up  Area,Chandapura,971.0,2.0,2.0,38.0,3.0,3913.491246138002,5.0
Built-up  Area,EPIP Zone,1810.0,2.0,2.0,65.0,2.0,3591.160220994475,4.0
Built-up  Area,Other,1300.0,2.0,1.0,58.0,2.0,4461.538461538462,4.0
Super built-up  Area,Thanisandra,1185.0,2.0,2.0,45.0,2.0,3797.46835443038,4.0
Super built-up  Area,Other,1350.0,2.0,3.0,68.0,2.0,5037.037037037037,4.0
Super built-up  Area,Budigere,1590.0,3.0,0.0,76.16,3.0,4789.937106918239,6.0
Super built-up  Area,Other,3000.0,6.0,3.0,180.0,7.0,6000.0,13.0
Plot  Area,Brookefield,1560.0,3.0,2.0,149.0,4.0,9551.28205128205,7.0
Super built-up  Area,Somasundara Palya,1650.0,3.0,2.0,126.0,3.0,7636.363636363636,6.0
Super built-up  Area,Other,1645.0,3.0,2.0,87.0,3.0,5288.753799392097,6.0
Super built-up  Area,Hennur Road,1748.0,3.0,2.0,103.0,3.0,5892.448512585813,6.0
Plot  Area,Channasandra,1200.0,3.0,1.0,67.77,3.0,5647.5,6.0
Built-up  Area,Kengeri Satellite Town,1170.0,2.0,3.0,50.0,2.0,4273.504273504273,4.0
Built-up  Area,Sarjapur  Road,3420.0,4.0,2.0,225.0,4.0,6578.9473684210525,8.0
Built-up  Area,Hulimavu,1320.0,2.0,2.0,65.0,3.0,4924.242424242424,5.0
Super built-up  Area,Bhoganhalli,1610.0,3.0,2.0,84.53,3.0,5250.310559006211,6.0
Super built-up  Area,Frazer Town,1870.0,3.0,3.0,180.0,3.0,9625.668449197861,6.0
Super built-up  Area,Sarjapur  Road,1510.0,2.0,1.0,110.0,3.0,7284.76821192053,5.0
Built-up  Area,Other,2700.0,7.0,3.0,110.0,6.0,4074.074074074074,13.0
Super built-up  Area,Other,1305.0,2.0,1.0,45.68,3.0,3500.383141762452,5.0
Super built-up  Area,Mahadevpura,1500.0,2.0,1.0,70.0,3.0,4666.666666666667,5.0
Super built-up  Area,Indira Nagar,1149.0,2.0,1.0,130.0,2.0,11314.186248912098,4.0
Built-up  Area,Thanisandra,1948.0,4.0,2.0,129.0,4.0,6622.17659137577,8.0
Plot  Area,Margondanahalli,1448.0,3.0,1.0,70.0,3.0,4834.254143646409,6.0
Super built-up  Area,Sarjapur  Road,1242.0,2.0,1.0,78.0,2.0,6280.193236714976,4.0
Super built-up  Area,Sonnenahalli,1268.0,2.0,1.0,58.0,2.0,4574.132492113565,4.0
Super built-up  Area,Ramamurthy Nagar,1101.0,2.0,1.0,50.0,2.0,4541.326067211626,4.0
Super built-up  Area,Other,1255.0,2.0,3.0,65.0,2.0,5179.282868525896,4.0
Super built-up  Area,Sarjapur  Road,984.0,3.0,2.0,140.0,3.0,14227.642276422765,6.0
Super built-up  Area,Hosa Road,1089.0,2.0,1.0,32.67,2.0,3000.0,4.0
Built-up  Area,Other,800.0,1.0,3.0,95.0,2.0,11875.0,3.0
Plot  Area,Thanisandra,3600.0,9.0,3.0,125.0,8.0,3472.222222222222,17.0
Plot  Area,Other,1650.0,2.0,1.0,140.0,4.0,8484.848484848484,6.0
Super built-up  Area,Kaggalipura,950.0,2.0,1.0,45.0,2.0,4736.8421052631575,4.0
Super built-up  Area,HBR Layout,1068.0,2.0,1.0,43.0,2.0,4026.2172284644193,4.0
Built-up  Area,Yelahanka New Town,860.0,1.0,2.0,31.0,2.0,3604.6511627906975,3.0
Built-up  Area,Kengeri,3000.0,5.0,2.0,130.0,8.0,4333.333333333333,13.0
Super built-up  Area,Yelahanka,1756.0,3.0,2.0,66.73,3.0,3800.113895216401,6.0
Super built-up  Area,Whitefield,1205.0,2.0,1.0,41.0,2.0,3402.4896265560164,4.0
Super built-up  Area,Banashankari,1800.0,3.0,2.0,125.0,3.0,6944.444444444444,6.0
Super built-up  Area,Other,8321.0,5.0,2.0,2912.0,4.0,34995.79377478668,9.0
Built-up  Area,Hormavu,1604.0,3.0,0.0,68.0,3.0,4239.401496259352,6.0
Super built-up  Area,Old Airport Road,2732.0,4.0,3.0,204.0,4.0,7467.0571010248905,8.0
Super built-up  Area,Chandapura,1015.0,2.0,2.0,25.88,2.0,2549.753694581281,4.0
Super built-up  Area,Ananth Nagar,1010.0,2.0,2.0,38.0,2.0,3762.3762376237623,4.0
Built-up  Area,Nagarbhavi,1250.0,3.0,0.0,170.0,2.0,13600.0,5.0
Super built-up  Area,Doddakallasandra,1010.0,2.0,1.0,41.0,2.0,4059.4059405940593,4.0
Super built-up  Area,Yelahanka,1050.0,2.0,2.0,33.1,2.0,3152.3809523809523,4.0
Super built-up  Area,Harlur,1710.0,3.0,2.0,85.0,3.0,4970.7602339181285,6.0
Super built-up  Area,Mysore Road,1248.52,3.0,2.0,115.0,3.0,9210.90571236344,6.0
Built-up  Area,Attibele,410.0,1.0,1.0,10.0,1.0,2439.0243902439024,2.0
Super built-up  Area,Bannerghatta Road,1656.0,2.0,1.0,62.93,3.0,3800.1207729468597,5.0
Super built-up  Area,Other,1451.0,3.0,1.0,68.0,3.0,4686.423156443831,6.0
Super built-up  Area,JP Nagar,1250.0,2.0,2.0,93.0,2.0,7440.0,4.0
Plot  Area,Other,4395.0,3.0,3.0,240.0,3.0,5460.750853242321,6.0
Super built-up  Area,Hebbal,4600.0,6.0,2.0,650.0,4.0,14130.434782608696,10.0
Built-up  Area,Sonnenahalli,1340.0,2.0,3.0,42.0,3.0,3134.3283582089553,5.0
Super built-up  Area,Other,1100.0,2.0,2.0,38.5,2.0,3500.0,4.0
Super built-up  Area,Whitefield,6000.0,6.0,2.0,700.0,4.0,11666.666666666666,10.0
Super built-up  Area,Devarachikkanahalli,1700.0,3.0,1.0,71.0,3.0,4176.470588235294,6.0
Super built-up  Area,KR Puram,1096.0,2.0,1.0,43.0,2.0,3923.3576642335765,4.0
Built-up  Area,Other,1936.0,3.0,2.0,139.0,3.0,7179.752066115702,6.0
Super built-up  Area,Nehru Nagar,1269.0,2.0,2.0,63.0,3.0,4964.5390070921985,5.0
Super built-up  Area,Other,3500.0,3.0,1.0,630.0,3.0,18000.0,6.0
Super built-up  Area,Panathur,1586.0,3.0,1.0,125.0,3.0,7881.462799495586,6.0
Super built-up  Area,Rajaji Nagar,1376.0,2.0,1.0,124.0,2.0,9011.627906976744,4.0
Super built-up  Area,Kanakpura Road,1452.0,3.0,3.0,56.5,3.0,3891.184573002755,6.0
Super built-up  Area,Hosa Road,1538.0,3.0,1.0,107.0,3.0,6957.087126137842,6.0
Super built-up  Area,Hosur Road,1427.0,2.0,1.0,130.0,3.0,9110.021023125439,5.0
Built-up  Area,Other,935.0,2.0,0.0,40.0,2.0,4278.07486631016,4.0
Built-up  Area,Other,1220.0,2.0,3.0,65.0,2.0,5327.868852459016,4.0
Super built-up  Area,Harlur,1197.0,2.0,1.0,77.0,2.0,6432.748538011696,4.0
Super built-up  Area,Varthur,674.0,1.0,1.0,19.9,2.0,2952.522255192878,3.0
Built-up  Area,Kengeri,410.0,1.0,1.0,15.0,1.0,3658.5365853658536,2.0
Built-up  Area,Thanisandra,1573.0,3.0,1.0,90.0,3.0,5721.551176096631,6.0
Super built-up  Area,Dodda Nekkundi,1135.0,2.0,2.0,58.0,2.0,5110.132158590309,4.0
Built-up  Area,Other,1400.0,2.0,1.0,40.43,3.0,2887.8571428571427,5.0
Super built-up  Area,Other,1200.0,1.0,0.0,65.0,1.0,5416.666666666667,2.0
Plot  Area,Other,1800.0,3.0,0.0,95.0,3.0,5277.777777777777,6.0
Built-up  Area,Other,2045.0,3.0,2.0,108.0,3.0,5281.173594132029,6.0
Super built-up  Area,Sonnenahalli,1268.0,2.0,1.0,56.0,2.0,4416.403785488959,4.0
Super built-up  Area,Yelahanka,1600.0,3.0,3.0,100.0,3.0,6250.0,6.0
Super built-up  Area,Thanisandra,1056.0,2.0,2.0,70.0,2.0,6628.787878787879,4.0
Plot  Area,Whitefield,4500.0,4.0,2.0,330.0,4.0,7333.333333333333,8.0
Super built-up  Area,KR Puram,1204.0,2.0,2.0,58.0,2.0,4817.275747508305,4.0
Super built-up  Area,Other,1410.0,2.0,1.0,54.0,3.0,3829.7872340425533,5.0
Built-up  Area,Hennur Road,1460.0,2.0,1.0,80.3,2.0,5500.0,4.0
Super built-up  Area,Dodda Nekkundi,1100.0,2.0,1.0,41.18,2.0,3743.6363636363635,4.0
Super built-up  Area,Other,1310.0,2.0,1.0,88.0,2.0,6717.557251908397,4.0
Super built-up  Area,Sector 2 HSR Layout,1600.0,3.0,2.0,90.0,3.0,5625.0,6.0
Super built-up  Area,Other,1250.0,2.0,2.0,55.0,2.0,4400.0,4.0
Super built-up  Area,Sarjapur  Road,1665.0,3.0,2.0,74.93,3.0,4500.3003003003005,6.0
Built-up  Area,Other,2000.0,5.0,2.0,240.0,5.0,12000.0,10.0
Super built-up  Area,Singasandra,1416.0,2.0,2.0,67.0,2.0,4731.6384180790965,4.0
Built-up  Area,Munnekollal,7200.0,10.0,3.0,200.0,10.0,2777.777777777778,20.0
Built-up  Area,Jigani,1231.0,3.0,2.0,58.0,3.0,4711.6165718927705,6.0
Super built-up  Area,Yelahanka,1664.0,3.0,0.0,73.95,3.0,4444.110576923077,6.0
Built-up  Area,TC Palaya,2000.0,3.0,1.0,76.0,3.0,3800.0,6.0
Built-up  Area,Rajiv Nagar,972.0,2.0,2.0,43.0,2.0,4423.868312757201,4.0
Built-up  Area,Other,4500.0,4.0,3.0,345.0,4.0,7666.666666666667,8.0
Super built-up  Area,Bellandur,1185.0,2.0,1.0,47.39,2.0,3999.15611814346,4.0
Built-up  Area,Green Glen Layout,1750.0,3.0,2.0,81.0,3.0,4628.571428571428,6.0
Built-up  Area,Other,3155.0,4.0,2.0,316.0,3.0,10015.847860538826,7.0
Super built-up  Area,Balagere,1007.0,2.0,1.0,68.0,2.0,6752.730883813307,4.0
Super built-up  Area,Rajaji Nagar,1700.0,3.0,2.0,200.0,3.0,11764.70588235294,6.0
Super built-up  Area,Whitefield,1250.0,2.0,2.0,85.0,2.0,6800.0,4.0
Super built-up  Area,Other,1200.0,2.0,1.0,54.0,2.0,4500.0,4.0
Super built-up  Area,Horamavu Agara,994.0,2.0,1.0,42.28,2.0,4253.521126760564,4.0
Super built-up  Area,Ramamurthy Nagar,1150.0,2.0,2.0,40.0,2.0,3478.2608695652175,4.0
Super built-up  Area,Thanisandra,1220.0,2.0,2.0,46.0,2.0,3770.4918032786886,4.0
Super built-up  Area,Other,1441.0,2.0,1.0,115.0,2.0,7980.569049271339,4.0
Super built-up  Area,Old Madras Road,1157.0,2.0,2.0,47.32,2.0,4089.887640449438,4.0
Super built-up  Area,Thigalarapalya,1400.0,2.0,2.0,105.0,2.0,7500.0,4.0
Built-up  Area,Tindlu,1370.07,3.0,1.0,65.0,3.0,4744.283138817725,6.0
Super built-up  Area,Judicial Layout,900.0,2.0,1.0,40.0,2.0,4444.444444444444,4.0
Super built-up  Area,Other,418.0,1.0,1.0,17.0,1.0,4066.9856459330144,2.0
Plot  Area,Other,1200.0,3.0,1.0,80.0,3.0,6666.666666666667,6.0
Built-up  Area,ISRO Layout,1200.0,2.0,3.0,43.0,2.0,3583.3333333333335,4.0
Super built-up  Area,Talaghattapura,1062.0,2.0,1.0,42.48,2.0,4000.0,4.0
Super built-up  Area,Kanakpura Road,1120.0,2.0,1.0,51.0,2.0,4553.571428571428,4.0
Super built-up  Area,Bannerghatta Road,1012.0,2.0,1.0,44.0,2.0,4347.826086956522,4.0
Plot  Area,Other,1500.0,2.0,1.0,200.0,3.0,13333.333333333334,5.0
Super built-up  Area,Other,675.0,2.0,2.0,13.5,2.0,2000.0,4.0
Super built-up  Area,Kanakpura Road,1430.0,2.0,2.0,78.0,2.0,5454.545454545455,4.0
Super built-up  Area,Channasandra,1195.0,2.0,1.0,56.0,3.0,4686.192468619247,5.0
Super built-up  Area,Old Madras Road,2640.0,5.0,1.0,150.0,3.0,5681.818181818182,8.0
Super built-up  Area,Hennur Road,1570.0,3.0,0.0,75.99,3.0,4840.127388535031,6.0
Built-up  Area,Sonnenahalli,1011.0,2.0,1.0,59.0,2.0,5835.806132542038,4.0
Super built-up  Area,7th Phase JP Nagar,1450.0,2.0,1.0,102.0,3.0,7034.482758620689,5.0
Super built-up  Area,Sarjapur  Road,1129.0,2.0,1.0,69.0,2.0,6111.603188662533,4.0
Super built-up  Area,Sarjapura - Attibele Road,1126.0,2.0,1.0,36.0,2.0,3197.158081705151,4.0
Plot  Area,Attibele,1200.0,3.0,2.0,110.0,3.0,9166.666666666666,6.0
Super built-up  Area,Sarjapur  Road,1180.0,2.0,2.0,45.0,3.0,3813.5593220338983,5.0
Super built-up  Area,Hennur Road,1933.0,3.0,2.0,140.0,3.0,7242.628039317124,6.0
Built-up  Area,TC Palaya,1082.0,2.0,2.0,64.0,2.0,5914.972273567468,4.0
Plot  Area,LB Shastri Nagar,2400.0,8.0,1.0,250.0,8.0,10416.666666666666,16.0
Super built-up  Area,Other,610.0,1.0,0.0,28.0,1.0,4590.163934426229,2.0
Plot  Area,Raja Rajeshwari Nagar,1560.0,4.0,1.0,160.0,4.0,10256.410256410256,8.0
